userId,n_ratings,n_sessions,n_multi_sessions,max_session_size,mean_session_size,frac_in_multi
38191,140,1,1,140,140.0,1.0
38192,21,2,1,20,10.5,0.9524
38193,23,1,1,23,23.0,1.0
38194,101,1,1,101,101.0,1.0
38195,34,4,4,17,8.5,1.0
38196,32,2,2,16,16.0,1.0
38197,226,7,7,120,32.286,1.0
38198,675,137,37,393,4.927,0.8519
38199,105,3,2,72,35.0,0.9905
38200,663,324,59,81,2.046,0.6003
38201,94,1,1,94,94.0,1.0
38202,1019,33,31,206,30.879,0.998
38203,288,3,3,211,96.0,1.0
38204,201,9,7,115,22.333,0.99
38205,118,3,3,70,39.333,1.0
38206,161,1,1,161,161.0,1.0
38207,67,1,1,67,67.0,1.0
38208,28,1,1,28,28.0,1.0
38209,65,1,1,65,65.0,1.0
38210,72,1,1,72,72.0,1.0
38211,31,1,1,31,31.0,1.0
38212,63,3,3,27,21.0,1.0
38213,32,1,1,32,32.0,1.0
38214,288,2,2,194,144.0,1.0
38215,33,1,1,33,33.0,1.0
38216,164,1,1,164,164.0,1.0
38217,94,1,1,94,94.0,1.0
38218,33,1,1,33,33.0,1.0
38219,202,4,2,198,50.5,0.9901
38220,37,1,1,37,37.0,1.0
38221,582,9,8,215,64.667,0.9983
38222,444,2,2,401,222.0,1.0
38223,33,1,1,33,33.0,1.0
38224,301,1,1,301,301.0,1.0
38225,151,2,2,103,75.5,1.0
38226,31,1,1,31,31.0,1.0
38227,44,3,2,38,14.667,0.9773
38228,712,10,10,213,71.2,1.0
38229,102,1,1,102,102.0,1.0
38230,21,1,1,21,21.0,1.0
38231,468,2,2,412,234.0,1.0
38232,32,1,1,32,32.0,1.0
38233,193,4,3,126,48.25,0.9948
38234,21,1,1,21,21.0,1.0
38235,318,30,24,181,10.6,0.9811
38236,38,2,2,24,19.0,1.0
38237,23,1,1,23,23.0,1.0
38238,25,1,1,25,25.0,1.0
38239,108,1,1,108,108.0,1.0
38240,89,1,1,89,89.0,1.0
38241,818,231,127,64,3.541,0.8729
38242,37,1,1,37,37.0,1.0
38243,773,2,2,764,386.5,1.0
38244,45,1,1,45,45.0,1.0
38245,200,1,1,200,200.0,1.0
38246,77,1,1,77,77.0,1.0
38247,45,1,1,45,45.0,1.0
38248,61,1,1,61,61.0,1.0
38249,129,2,2,111,64.5,1.0
38250,55,10,5,26,5.5,0.9091
38251,1307,20,14,354,65.35,0.9954
38252,147,58,32,34,2.534,0.8231
38253,241,13,9,111,18.538,0.9834
38254,44,5,5,21,8.8,1.0
38255,213,2,2,154,106.5,1.0
38256,25,1,1,25,25.0,1.0
38257,24,1,1,24,24.0,1.0
38258,32,1,1,32,32.0,1.0
38259,38,1,1,38,38.0,1.0
38260,346,48,25,79,7.208,0.9335
38261,61,1,1,61,61.0,1.0
38262,26,4,4,11,6.5,1.0
38263,335,1,1,335,335.0,1.0
38264,723,40,38,160,18.075,0.9972
38265,111,1,1,111,111.0,1.0
38266,131,1,1,131,131.0,1.0
38267,1227,9,9,361,136.333,1.0
38268,57,1,1,57,57.0,1.0
38269,71,1,1,71,71.0,1.0
38270,96,3,3,46,32.0,1.0
38271,51,1,1,51,51.0,1.0
38272,39,2,2,24,19.5,1.0
38273,204,1,1,204,204.0,1.0
38274,31,3,3,17,10.333,1.0
38275,46,2,2,25,23.0,1.0
38276,99,4,3,51,24.75,0.9899
38277,39,2,2,35,19.5,1.0
38278,203,5,5,107,40.6,1.0
38279,264,4,3,167,66.0,0.9962
38280,22,1,1,22,22.0,1.0
38281,151,1,1,151,151.0,1.0
38282,411,22,21,116,18.682,0.9976
38283,30,1,1,30,30.0,1.0
38284,26,3,3,16,8.667,1.0
38285,51,1,1,51,51.0,1.0
38286,44,1,1,44,44.0,1.0
38287,50,1,1,50,50.0,1.0
38288,30,1,1,30,30.0,1.0
38289,135,1,1,135,135.0,1.0
38290,20,4,2,13,5.0,0.9
38291,93,2,2,81,46.5,1.0
38292,183,8,5,154,22.875,0.9836
38293,389,9,8,138,43.222,0.9974
38294,250,4,4,198,62.5,1.0
38295,23,1,1,23,23.0,1.0
38296,358,1,1,358,358.0,1.0
38297,23,1,1,23,23.0,1.0
38298,34,1,1,34,34.0,1.0
38299,89,1,1,89,89.0,1.0
38300,103,1,1,103,103.0,1.0
38301,874,181,160,53,4.829,0.976
38302,240,1,1,240,240.0,1.0
38303,35,4,3,13,8.75,0.9714
38304,151,1,1,151,151.0,1.0
38305,82,6,5,33,13.667,0.9878
38306,25,1,1,25,25.0,1.0
38307,38,1,1,38,38.0,1.0
38308,201,4,3,137,50.25,0.995
38309,22,1,1,22,22.0,1.0
38310,173,5,5,47,34.6,1.0
38311,72,1,1,72,72.0,1.0
38312,38,1,1,38,38.0,1.0
38313,208,1,1,208,208.0,1.0
38314,169,1,1,169,169.0,1.0
38315,83,1,1,83,83.0,1.0
38316,53,1,1,53,53.0,1.0
38317,50,1,1,50,50.0,1.0
38318,22,1,1,22,22.0,1.0
38319,72,4,3,38,18.0,0.9861
38320,67,4,2,63,16.75,0.9701
38321,68,1,1,68,68.0,1.0
38322,21,1,1,21,21.0,1.0
38323,29,1,1,29,29.0,1.0
38324,54,3,3,33,18.0,1.0
38325,145,2,2,122,72.5,1.0
38326,28,2,2,25,14.0,1.0
38327,240,34,15,176,7.059,0.9208
38328,37,1,1,37,37.0,1.0
38329,48,2,2,32,24.0,1.0
38330,79,1,1,79,79.0,1.0
38331,170,6,5,74,28.333,0.9941
38332,21,1,1,21,21.0,1.0
38333,20,1,1,20,20.0,1.0
38334,62,1,1,62,62.0,1.0
38335,1671,24,22,628,69.625,0.9988
38336,67,1,1,67,67.0,1.0
38337,102,12,9,31,8.5,0.9706
38338,21,2,2,15,10.5,1.0
38339,76,1,1,76,76.0,1.0
38340,74,1,1,74,74.0,1.0
38341,34,1,1,34,34.0,1.0
38342,33,1,1,33,33.0,1.0
38343,198,3,2,151,66.0,0.9949
38344,29,1,1,29,29.0,1.0
38345,39,3,2,22,13.0,0.9744
38346,364,6,6,172,60.667,1.0
38347,314,5,5,160,62.8,1.0
38348,168,1,1,168,168.0,1.0
38349,117,3,3,97,39.0,1.0
38350,20,1,1,20,20.0,1.0
38351,150,1,1,150,150.0,1.0
38352,21,1,1,21,21.0,1.0
38353,32,1,1,32,32.0,1.0
38354,319,138,61,25,2.312,0.7586
38355,61,2,2,55,30.5,1.0
38356,36,1,1,36,36.0,1.0
38357,264,1,1,264,264.0,1.0
38358,46,4,4,23,11.5,1.0
38359,61,1,1,61,61.0,1.0
38360,135,1,1,135,135.0,1.0
38361,51,1,1,51,51.0,1.0
38362,37,1,1,37,37.0,1.0
38363,42,1,1,42,42.0,1.0
38364,97,4,2,91,24.25,0.9794
38365,101,1,1,101,101.0,1.0
38366,48,1,1,48,48.0,1.0
38367,308,1,1,308,308.0,1.0
38368,69,2,2,67,34.5,1.0
38369,189,13,12,44,14.538,0.9947
38370,29,1,1,29,29.0,1.0
38371,25,1,1,25,25.0,1.0
38372,703,64,40,158,10.984,0.9659
38373,256,1,1,256,256.0,1.0
38374,28,1,1,28,28.0,1.0
38375,29,4,3,15,7.25,0.9655
38376,50,1,1,50,50.0,1.0
38377,50,3,3,20,16.667,1.0
38378,45,2,2,41,22.5,1.0
38379,83,3,3,69,27.667,1.0
38380,39,1,1,39,39.0,1.0
38381,373,24,15,83,15.542,0.9759
38382,23,1,1,23,23.0,1.0
38383,199,153,25,15,1.301,0.3568
38384,128,1,1,128,128.0,1.0
38385,20,1,1,20,20.0,1.0
38386,945,45,27,564,21.0,0.981
38387,34,1,1,34,34.0,1.0
38388,28,1,1,28,28.0,1.0
38389,36,1,1,36,36.0,1.0
38390,48,1,1,48,48.0,1.0
38391,35,1,1,35,35.0,1.0
38392,20,1,1,20,20.0,1.0
38393,126,4,3,117,31.5,0.9921
38394,38,1,1,38,38.0,1.0
38395,26,1,1,26,26.0,1.0
38396,118,7,3,90,16.857,0.9661
38397,430,7,6,146,61.429,0.9977
38398,594,35,23,229,16.971,0.9798
38399,61,2,2,52,30.5,1.0
38400,83,1,1,83,83.0,1.0
38401,48,1,1,48,48.0,1.0
38402,22,1,1,22,22.0,1.0
38403,280,3,2,162,93.333,0.9964
38404,77,10,5,52,7.7,0.9351
38405,28,2,2,22,14.0,1.0
38406,211,2,1,210,105.5,0.9953
38407,74,4,4,29,18.5,1.0
38408,334,10,7,179,33.4,0.991
38409,53,2,2,45,26.5,1.0
38410,66,1,1,66,66.0,1.0
38411,150,1,1,150,150.0,1.0
38412,54,1,1,54,54.0,1.0
38413,97,1,1,97,97.0,1.0
38414,105,4,4,58,26.25,1.0
38415,22,2,1,21,11.0,0.9545
38416,21,1,1,21,21.0,1.0
38417,47,1,1,47,47.0,1.0
38418,198,1,1,198,198.0,1.0
38419,25,1,1,25,25.0,1.0
38420,236,12,10,108,19.667,0.9915
38421,33,1,1,33,33.0,1.0
38422,49,2,2,32,24.5,1.0
38423,20,1,1,20,20.0,1.0
38424,99,1,1,99,99.0,1.0
38425,129,4,3,78,32.25,0.9922
38426,20,1,1,20,20.0,1.0
38427,31,1,1,31,31.0,1.0
38428,22,1,1,22,22.0,1.0
38429,195,2,2,113,97.5,1.0
38430,462,246,84,29,1.878,0.6494
38431,94,1,1,94,94.0,1.0
38432,25,1,1,25,25.0,1.0
38433,21,1,1,21,21.0,1.0
38434,20,1,1,20,20.0,1.0
38435,689,13,12,318,53.0,0.9985
38436,179,1,1,179,179.0,1.0
38437,51,1,1,51,51.0,1.0
38438,86,1,1,86,86.0,1.0
38439,53,1,1,53,53.0,1.0
38440,53,1,1,53,53.0,1.0
38441,41,1,1,41,41.0,1.0
38442,28,2,2,23,14.0,1.0
38443,112,2,2,105,56.0,1.0
38444,28,1,1,28,28.0,1.0
38445,106,1,1,106,106.0,1.0
38446,59,4,3,50,14.75,0.9831
38447,20,1,1,20,20.0,1.0
38448,296,3,3,235,98.667,1.0
38449,70,4,4,30,17.5,1.0
38450,32,1,1,32,32.0,1.0
38451,98,1,1,98,98.0,1.0
38452,23,1,1,23,23.0,1.0
38453,41,2,2,30,20.5,1.0
38454,20,2,2,15,10.0,1.0
38455,424,117,29,68,3.624,0.7925
38456,55,1,1,55,55.0,1.0
38457,24,1,1,24,24.0,1.0
38458,36,1,1,36,36.0,1.0
38459,40,2,2,30,20.0,1.0
38460,29,1,1,29,29.0,1.0
38461,45,1,1,45,45.0,1.0
38462,20,1,1,20,20.0,1.0
38463,75,7,4,30,10.714,0.96
38464,155,7,7,91,22.143,1.0
38465,20,1,1,20,20.0,1.0
38466,20,1,1,20,20.0,1.0
38467,47,2,1,46,23.5,0.9787
38468,21,1,1,21,21.0,1.0
38469,20,1,1,20,20.0,1.0
38470,102,3,3,87,34.0,1.0
38471,47,1,1,47,47.0,1.0
38472,249,22,14,98,11.318,0.9679
38473,177,1,1,177,177.0,1.0
38474,20,1,1,20,20.0,1.0
38475,20,1,1,20,20.0,1.0
38476,159,11,8,70,14.455,0.9811
38477,26,1,1,26,26.0,1.0
38478,22,1,1,22,22.0,1.0
38479,70,1,1,70,70.0,1.0
38480,71,2,2,63,35.5,1.0
38481,28,1,1,28,28.0,1.0
38482,21,1,1,21,21.0,1.0
38483,93,1,1,93,93.0,1.0
38484,180,1,1,180,180.0,1.0
38485,93,1,1,93,93.0,1.0
38486,141,6,5,114,23.5,0.9929
38487,68,1,1,68,68.0,1.0
38488,23,1,1,23,23.0,1.0
38489,52,2,2,31,26.0,1.0
38490,35,1,1,35,35.0,1.0
38491,62,3,3,37,20.667,1.0
38492,591,2,2,560,295.5,1.0
38493,448,7,7,241,64.0,1.0
38494,114,2,1,113,57.0,0.9912
38495,259,3,3,155,86.333,1.0
38496,22,1,1,22,22.0,1.0
38497,59,2,2,40,29.5,1.0
38498,214,8,5,73,26.75,0.986
38499,51,2,2,39,25.5,1.0
38500,67,3,2,51,22.333,0.9851
38501,113,2,2,105,56.5,1.0
38502,241,1,1,241,241.0,1.0
38503,164,1,1,164,164.0,1.0
38504,56,2,1,55,28.0,0.9821
38505,176,2,1,175,88.0,0.9943
38506,48,1,1,48,48.0,1.0
38507,21,4,2,16,5.25,0.9048
38508,29,1,1,29,29.0,1.0
38509,32,1,1,32,32.0,1.0
38510,120,13,11,53,9.231,0.9833
38511,70,2,2,62,35.0,1.0
38512,257,4,4,133,64.25,1.0
38513,24,1,1,24,24.0,1.0
38514,29,1,1,29,29.0,1.0
38515,61,2,2,57,30.5,1.0
38516,89,1,1,89,89.0,1.0
38517,36,1,1,36,36.0,1.0
38518,30,4,3,17,7.5,0.9667
38519,86,2,2,79,43.0,1.0
38520,34,1,1,34,34.0,1.0
38521,37,1,1,37,37.0,1.0
38522,25,1,1,25,25.0,1.0
38523,47,1,1,47,47.0,1.0
38524,24,1,1,24,24.0,1.0
38525,101,1,1,101,101.0,1.0
38526,66,2,2,34,33.0,1.0
38527,23,1,1,23,23.0,1.0
38528,37,1,1,37,37.0,1.0
38529,83,2,2,59,41.5,1.0
38530,32,1,1,32,32.0,1.0
38531,154,11,11,36,14.0,1.0
38532,517,25,7,278,20.68,0.9652
38533,110,1,1,110,110.0,1.0
38534,250,11,9,57,22.727,0.992
38535,69,1,1,69,69.0,1.0
38536,72,2,2,51,36.0,1.0
38537,73,1,1,73,73.0,1.0
38538,112,10,9,77,11.2,0.9911
38539,1361,7,7,534,194.429,1.0
38540,86,1,1,86,86.0,1.0
38541,605,85,18,167,7.118,0.8893
38542,30,1,1,30,30.0,1.0
38543,22,2,1,21,11.0,0.9545
38544,34,1,1,34,34.0,1.0
38545,77,2,2,67,38.5,1.0
38546,213,7,6,154,30.429,0.9953
38547,101,1,1,101,101.0,1.0
38548,54,1,1,54,54.0,1.0
38549,20,2,2,15,10.0,1.0
38550,151,2,2,82,75.5,1.0
38551,41,1,1,41,41.0,1.0
38552,157,4,1,154,39.25,0.9809
38553,20,1,1,20,20.0,1.0
38554,38,2,2,21,19.0,1.0
38555,206,1,1,206,206.0,1.0
38556,35,1,1,35,35.0,1.0
38557,192,12,11,69,16.0,0.9948
38558,79,1,1,79,79.0,1.0
38559,172,15,12,48,11.467,0.9826
38560,82,1,1,82,82.0,1.0
38561,54,2,1,53,27.0,0.9815
38562,113,1,1,113,113.0,1.0
38563,84,1,1,84,84.0,1.0
38564,20,1,1,20,20.0,1.0
38565,30,1,1,30,30.0,1.0
38566,182,3,3,124,60.667,1.0
38567,108,1,1,108,108.0,1.0
38568,41,2,2,32,20.5,1.0
38569,27,1,1,27,27.0,1.0
38570,40,1,1,40,40.0,1.0
38571,47,1,1,47,47.0,1.0
38572,45,3,3,22,15.0,1.0
38573,77,3,3,44,25.667,1.0
38574,188,2,1,187,94.0,0.9947
38575,47,2,2,40,23.5,1.0
38576,105,1,1,105,105.0,1.0
38577,27,2,2,25,13.5,1.0
38578,154,1,1,154,154.0,1.0
38579,49,2,1,48,24.5,0.9796
38580,131,1,1,131,131.0,1.0
38581,126,2,1,125,63.0,0.9921
38582,38,1,1,38,38.0,1.0
38583,56,2,2,42,28.0,1.0
38584,25,1,1,25,25.0,1.0
38585,449,1,1,449,449.0,1.0
38586,67,1,1,67,67.0,1.0
38587,151,1,1,151,151.0,1.0
38588,105,1,1,105,105.0,1.0
38589,59,1,1,59,59.0,1.0
38590,36,4,1,33,9.0,0.9167
38591,54,2,2,37,27.0,1.0
38592,121,1,1,121,121.0,1.0
38593,54,1,1,54,54.0,1.0
38594,162,2,2,103,81.0,1.0
38595,20,1,1,20,20.0,1.0
38596,20,1,1,20,20.0,1.0
38597,27,1,1,27,27.0,1.0
38598,70,2,2,56,35.0,1.0
38599,50,2,2,35,25.0,1.0
38600,70,4,4,41,17.5,1.0
38601,38,1,1,38,38.0,1.0
38602,492,18,13,237,27.333,0.9898
38603,54,1,1,54,54.0,1.0
38604,81,2,1,80,40.5,0.9877
38605,453,94,47,58,4.819,0.8962
38606,27,1,1,27,27.0,1.0
38607,87,1,1,87,87.0,1.0
38608,27,1,1,27,27.0,1.0
38609,169,3,3,158,56.333,1.0
38610,184,6,5,102,30.667,0.9946
38611,48,1,1,48,48.0,1.0
38612,46,1,1,46,46.0,1.0
38613,108,1,1,108,108.0,1.0
38614,23,1,1,23,23.0,1.0
38615,135,9,6,88,15.0,0.9778
38616,30,1,1,30,30.0,1.0
38617,176,3,2,173,58.667,0.9943
38618,28,1,1,28,28.0,1.0
38619,358,22,13,206,16.273,0.9749
38620,329,4,4,264,82.25,1.0
38621,103,2,1,102,51.5,0.9903
38622,72,2,2,69,36.0,1.0
38623,47,1,1,47,47.0,1.0
38624,22,1,1,22,22.0,1.0
38625,34,1,1,34,34.0,1.0
38626,132,2,2,125,66.0,1.0
38627,49,1,1,49,49.0,1.0
38628,396,21,14,149,18.857,0.9823
38629,260,6,4,149,43.333,0.9923
38630,94,41,11,36,2.293,0.6809
38631,24,1,1,24,24.0,1.0
38632,113,5,4,73,22.6,0.9912
38633,114,5,5,64,22.8,1.0
38634,40,1,1,40,40.0,1.0
38635,37,1,1,37,37.0,1.0
38636,273,1,1,273,273.0,1.0
38637,33,8,3,21,4.125,0.8485
38638,53,2,2,40,26.5,1.0
38639,134,1,1,134,134.0,1.0
38640,44,1,1,44,44.0,1.0
38641,89,1,1,89,89.0,1.0
38642,750,203,82,106,3.695,0.8387
38643,60,1,1,60,60.0,1.0
38644,114,2,2,90,57.0,1.0
38645,76,1,1,76,76.0,1.0
38646,246,1,1,246,246.0,1.0
38647,805,37,26,180,21.757,0.9863
38648,59,10,7,23,5.9,0.9492
38649,117,3,3,69,39.0,1.0
38650,87,1,1,87,87.0,1.0
38651,39,1,1,39,39.0,1.0
38652,30,2,2,25,15.0,1.0
38653,56,2,2,41,28.0,1.0
38654,67,1,1,67,67.0,1.0
38655,692,6,6,284,115.333,1.0
38656,67,1,1,67,67.0,1.0
38657,163,6,3,105,27.167,0.9816
38658,21,1,1,21,21.0,1.0
38659,125,1,1,125,125.0,1.0
38660,42,1,1,42,42.0,1.0
38661,80,5,5,36,16.0,1.0
38662,134,2,2,109,67.0,1.0
38663,828,320,105,43,2.587,0.7403
38664,77,1,1,77,77.0,1.0
38665,20,2,2,11,10.0,1.0
38666,350,16,15,96,21.875,0.9971
38667,27,1,1,27,27.0,1.0
38668,62,1,1,62,62.0,1.0
38669,528,11,7,175,48.0,0.9924
38670,400,94,66,39,4.255,0.93
38671,354,5,4,165,70.8,0.9972
38672,27,1,1,27,27.0,1.0
38673,70,6,6,33,11.667,1.0
38674,48,1,1,48,48.0,1.0
38675,62,1,1,62,62.0,1.0
38676,42,2,2,27,21.0,1.0
38677,21,1,1,21,21.0,1.0
38678,27,1,1,27,27.0,1.0
38679,26,2,2,17,13.0,1.0
38680,99,2,2,55,49.5,1.0
38681,418,23,21,78,18.174,0.9952
38682,329,7,7,234,47.0,1.0
38683,770,6,6,376,128.333,1.0
38684,23,1,1,23,23.0,1.0
38685,47,1,1,47,47.0,1.0
38686,37,1,1,37,37.0,1.0
38687,181,6,5,77,30.167,0.9945
38688,25,1,1,25,25.0,1.0
38689,104,1,1,104,104.0,1.0
38690,33,1,1,33,33.0,1.0
38691,172,1,1,172,172.0,1.0
38692,152,4,4,57,38.0,1.0
38693,25,1,1,25,25.0,1.0
38694,104,3,2,90,34.667,0.9904
38695,495,175,41,136,2.829,0.7293
38696,510,15,12,213,34.0,0.9941
38697,58,1,1,58,58.0,1.0
38698,35,3,3,18,11.667,1.0
38699,29,1,1,29,29.0,1.0
38700,200,1,1,200,200.0,1.0
38701,219,1,1,219,219.0,1.0
38702,500,2,2,400,250.0,1.0
38703,43,2,2,27,21.5,1.0
38704,57,2,1,56,28.5,0.9825
38705,21,1,1,21,21.0,1.0
38706,70,1,1,70,70.0,1.0
38707,34,3,2,31,11.333,0.9706
38708,45,1,1,45,45.0,1.0
38709,29,1,1,29,29.0,1.0
38710,1057,6,6,721,176.167,1.0
38711,440,23,19,163,19.13,0.9909
38712,22,1,1,22,22.0,1.0
38713,24,1,1,24,24.0,1.0
38714,22,1,1,22,22.0,1.0
38715,82,1,1,82,82.0,1.0
38716,172,4,4,64,43.0,1.0
38717,82,1,1,82,82.0,1.0
38718,67,3,2,64,22.333,0.9851
38719,164,1,1,164,164.0,1.0
38720,303,92,37,52,3.293,0.8185
38721,202,3,2,196,67.333,0.995
38722,76,1,1,76,76.0,1.0
38723,22,1,1,22,22.0,1.0
38724,491,31,24,137,15.839,0.9857
38725,115,5,3,57,23.0,0.9826
38726,26,1,1,26,26.0,1.0
38727,141,3,3,127,47.0,1.0
38728,180,2,2,152,90.0,1.0
38729,182,2,2,178,91.0,1.0
38730,62,1,1,62,62.0,1.0
38731,79,1,1,79,79.0,1.0
38732,22,1,1,22,22.0,1.0
38733,151,4,4,75,37.75,1.0
38734,116,2,2,99,58.0,1.0
38735,107,2,2,81,53.5,1.0
38736,31,3,3,15,10.333,1.0
38737,394,4,4,353,98.5,1.0
38738,207,3,3,97,69.0,1.0
38739,43,1,1,43,43.0,1.0
38740,38,1,1,38,38.0,1.0
38741,390,37,20,92,10.541,0.9564
38742,69,2,2,47,34.5,1.0
38743,56,2,2,52,28.0,1.0
38744,41,1,1,41,41.0,1.0
38745,23,1,1,23,23.0,1.0
38746,120,1,1,120,120.0,1.0
38747,102,1,1,102,102.0,1.0
38748,52,1,1,52,52.0,1.0
38749,37,1,1,37,37.0,1.0
38750,20,1,1,20,20.0,1.0
38751,32,2,1,31,16.0,0.9688
38752,26,1,1,26,26.0,1.0
38753,239,5,5,143,47.8,1.0
38754,20,1,1,20,20.0,1.0
38755,38,1,1,38,38.0,1.0
38756,1449,132,77,465,10.977,0.962
38757,144,1,1,144,144.0,1.0
38758,70,1,1,70,70.0,1.0
38759,105,2,2,97,52.5,1.0
38760,110,2,2,91,55.0,1.0
38761,86,6,5,27,14.333,0.9884
38762,140,1,1,140,140.0,1.0
38763,209,2,2,132,104.5,1.0
38764,22,1,1,22,22.0,1.0
38765,362,6,6,111,60.333,1.0
38766,57,1,1,57,57.0,1.0
38767,26,1,1,26,26.0,1.0
38768,21,1,1,21,21.0,1.0
38769,35,2,1,34,17.5,0.9714
38770,98,1,1,98,98.0,1.0
38771,24,4,1,21,6.0,0.875
38772,22,1,1,22,22.0,1.0
38773,923,85,51,153,10.859,0.9632
38774,34,1,1,34,34.0,1.0
38775,24,1,1,24,24.0,1.0
38776,52,1,1,52,52.0,1.0
38777,26,4,3,13,6.5,0.9615
38778,328,1,1,328,328.0,1.0
38779,38,2,2,34,19.0,1.0
38780,100,1,1,100,100.0,1.0
38781,55,1,1,55,55.0,1.0
38782,48,1,1,48,48.0,1.0
38783,94,1,1,94,94.0,1.0
38784,151,5,5,51,30.2,1.0
38785,47,1,1,47,47.0,1.0
38786,48,1,1,48,48.0,1.0
38787,304,184,42,30,1.652,0.5329
38788,35,1,1,35,35.0,1.0
38789,57,1,1,57,57.0,1.0
38790,33,1,1,33,33.0,1.0
38791,154,2,1,153,77.0,0.9935
38792,129,1,1,129,129.0,1.0
38793,38,2,2,19,19.0,1.0
38794,44,4,2,22,11.0,0.9545
38795,327,10,9,92,32.7,0.9969
38796,32,1,1,32,32.0,1.0
38797,79,2,2,59,39.5,1.0
38798,332,15,10,161,22.133,0.9849
38799,103,1,1,103,103.0,1.0
38800,504,52,40,54,9.692,0.9762
38801,27,2,2,25,13.5,1.0
38802,439,7,7,124,62.714,1.0
38803,20,1,1,20,20.0,1.0
38804,25,1,1,25,25.0,1.0
38805,91,2,2,89,45.5,1.0
38806,21,1,1,21,21.0,1.0
38807,161,12,11,95,13.417,0.9938
38808,102,1,1,102,102.0,1.0
38809,158,1,1,158,158.0,1.0
38810,23,1,1,23,23.0,1.0
38811,30,1,1,30,30.0,1.0
38812,105,1,1,105,105.0,1.0
38813,110,2,2,98,55.0,1.0
38814,27,1,1,27,27.0,1.0
38815,78,1,1,78,78.0,1.0
38816,55,1,1,55,55.0,1.0
38817,520,103,42,202,5.049,0.8827
38818,92,1,1,92,92.0,1.0
38819,50,1,1,50,50.0,1.0
38820,1027,336,126,207,3.057,0.7955
38821,20,1,1,20,20.0,1.0
38822,60,1,1,60,60.0,1.0
38823,116,2,2,111,58.0,1.0
38824,305,17,9,85,17.941,0.9738
38825,28,1,1,28,28.0,1.0
38826,191,3,3,159,63.667,1.0
38827,90,1,1,90,90.0,1.0
38828,24,1,1,24,24.0,1.0
38829,131,1,1,131,131.0,1.0
38830,28,2,2,21,14.0,1.0
38831,22,1,1,22,22.0,1.0
38832,72,1,1,72,72.0,1.0
38833,184,40,18,78,4.6,0.8804
38834,142,1,1,142,142.0,1.0
38835,515,38,36,98,13.553,0.9961
38836,40,2,2,24,20.0,1.0
38837,20,1,1,20,20.0,1.0
38838,45,2,2,34,22.5,1.0
38839,21,1,1,21,21.0,1.0
38840,39,1,1,39,39.0,1.0
38841,24,1,1,24,24.0,1.0
38842,119,7,7,46,17.0,1.0
38843,256,26,16,71,9.846,0.9609
38844,437,6,6,370,72.833,1.0
38845,117,5,4,47,23.4,0.9915
38846,128,5,3,95,25.6,0.9844
38847,48,1,1,48,48.0,1.0
38848,288,2,2,168,144.0,1.0
38849,118,20,11,33,5.9,0.9237
38850,25,1,1,25,25.0,1.0
38851,41,2,2,34,20.5,1.0
38852,408,19,16,228,21.474,0.9926
38853,38,5,3,23,7.6,0.9474
38854,620,8,7,161,77.5,0.9984
38855,321,9,8,232,35.667,0.9969
38856,86,1,1,86,86.0,1.0
38857,132,5,4,57,26.4,0.9924
38858,29,3,2,19,9.667,0.9655
38859,549,15,12,184,36.6,0.9945
38860,230,1,1,230,230.0,1.0
38861,42,3,1,40,14.0,0.9524
38862,46,5,3,35,9.2,0.9565
38863,71,1,1,71,71.0,1.0
38864,23,1,1,23,23.0,1.0
38865,54,3,3,30,18.0,1.0
38866,40,1,1,40,40.0,1.0
38867,52,1,1,52,52.0,1.0
38868,203,1,1,203,203.0,1.0
38869,20,1,1,20,20.0,1.0
38870,58,3,3,33,19.333,1.0
38871,22,1,1,22,22.0,1.0
38872,108,2,2,80,54.0,1.0
38873,173,3,2,169,57.667,0.9942
38874,195,1,1,195,195.0,1.0
38875,24,2,2,22,12.0,1.0
38876,24,1,1,24,24.0,1.0
38877,149,3,3,137,49.667,1.0
38878,21,1,1,21,21.0,1.0
38879,27,1,1,27,27.0,1.0
38880,83,1,1,83,83.0,1.0
38881,78,2,1,77,39.0,0.9872
38882,205,16,14,104,12.812,0.9902
38883,40,1,1,40,40.0,1.0
38884,41,2,2,28,20.5,1.0
38885,62,5,5,33,12.4,1.0
38886,125,1,1,125,125.0,1.0
38887,82,1,1,82,82.0,1.0
38888,81,11,4,36,7.364,0.9136
38889,22,1,1,22,22.0,1.0
38890,372,3,3,172,124.0,1.0
38891,76,2,2,72,38.0,1.0
38892,24,1,1,24,24.0,1.0
38893,132,15,10,48,8.8,0.9621
38894,28,1,1,28,28.0,1.0
38895,97,2,2,82,48.5,1.0
38896,164,3,2,106,54.667,0.9939
38897,240,4,4,131,60.0,1.0
38898,57,1,1,57,57.0,1.0
38899,962,45,27,181,21.378,0.9813
38900,116,7,7,62,16.571,1.0
38901,68,2,2,56,34.0,1.0
38902,258,4,4,140,64.5,1.0
38903,78,6,5,39,13.0,0.9872
38904,249,7,7,137,35.571,1.0
38905,59,8,5,31,7.375,0.9492
38906,142,1,1,142,142.0,1.0
38907,21,2,2,16,10.5,1.0
38908,27,1,1,27,27.0,1.0
38909,68,2,2,55,34.0,1.0
38910,369,3,3,221,123.0,1.0
38911,22,1,1,22,22.0,1.0
38912,199,4,4,157,49.75,1.0
38913,51,1,1,51,51.0,1.0
38914,103,1,1,103,103.0,1.0
38915,126,1,1,126,126.0,1.0
38916,286,1,1,286,286.0,1.0
